url,clicks,imps,ctr,position
https://zprintpro.com/zh-hk/blog/wedding-red-packet-printing-guide/,0,4,0,13.8
https://zprintpro.com/zh-hk/case-studies/,0,2,0,46.5
https://zprintpro.com/zh-hk/category/banners/,0,6,0,12.5
https://zprintpro.com/zh-hk/category/books/,0,94,0,36.0
https://zprintpro.com/zh-hk/category/business-cards/,0,7,0,21.4
https://zprintpro.com/zh-hk/category/educational/,0,35,0,14.7
https://zprintpro.com/zh-hk/category/envelopes/,0,11,0,6.3
https://zprintpro.com/zh-hk/category/flyers/,0,211,0,57.9
https://zprintpro.com/zh-hk/category/greeting-cards/,0,7,0,7.3
https://zprintpro.com/zh-hk/category/menus/,0,52,0,25.8
https://zprintpro.com/zh-hk/category/red-packets/,0,4,0,43.5
https://zprintpro.com/zh-hk/company-news/,0,1,0,4
https://zprintpro.com/zh-hk/contact/,0,9,0,3.8
https://zprintpro.com/zh-hk/faq/,0,2,0,37
https://zprintpro.com/zh-hk/help-center/,0,11,0,5.5
https://zprintpro.com/zh-hk/legal/,0,5,0,19.4
https://zprintpro.com/zh-hk/press-kit/,0,11,0,28.7
https://zprintpro.com/zh-hk/product/a4-flyers/,0,221,0,59.8
https://zprintpro.com/zh-hk/product/adhesive-banners/,0,1,0,69
https://zprintpro.com/zh-hk/product/art-posters/,0,8,0,17.9
https://zprintpro.com/zh-hk/product/business-envelopes/,0,47,0,17.4
https://zprintpro.com/zh-hk/product/can-badge/,0,3,0,4.7
https://zprintpro.com/zh-hk/product/cartoon-red-packets/,0,2,0,30
https://zprintpro.com/zh-hk/product/corrugated-boxes/,0,2,0,8.5
https://zprintpro.com/zh-hk/product/cosmetic-boxes/,0,12,0,17.4
https://zprintpro.com/zh-hk/product/custom-calendars/,0,3,0,8.3
https://zprintpro.com/zh-hk/product/display-posters/,0,3,0,38.3
https://zprintpro.com/zh-hk/product/disposable-menus/,0,29,0,34.6
https://zprintpro.com/zh-hk/product/double-sided-flyers/,0,5,0,19.6
https://zprintpro.com/zh-hk/product/drawer-slide-gift-box/,0,17,0,9.3
https://zprintpro.com/zh-hk/product/drink-menus/,0,5,0,8.8
https://zprintpro.com/zh-hk/product/eco-flyers/,0,3,0,31
https://zprintpro.com/zh-hk/product/eco-red-packets/,0,3,0,24.7
https://zprintpro.com/zh-hk/product/embossed-red-packets/,0,8,0,11.9
https://zprintpro.com/zh-hk/product/foil-business-cards/,0,7,0,12.6
https://zprintpro.com/zh-hk/product/foil-greeting-cards/,0,3,0,8
https://zprintpro.com/zh-hk/product/foil-red-packets/,0,5,0,42.4
https://zprintpro.com/zh-hk/product/food-boxes/,0,111,0,62.4
https://zprintpro.com/zh-hk/product/gang-run-card-boxes/,0,1,0,6
https://zprintpro.com/zh-hk/product/gift-bags/,0,21,0,28.6
https://zprintpro.com/zh-hk/product/graduation-yearbook/,0,12,0,13.9
https://zprintpro.com/zh-hk/product/handle-bags/,0,44,0,20.6
https://zprintpro.com/zh-hk/product/hardcover-books/,0,78,0,38.1
https://zprintpro.com/zh-hk/product/hardcover-menus/,0,4,0,47.2
https://zprintpro.com/zh-hk/product/kraft-paper-bags/,0,18,0,34.4
https://zprintpro.com/zh-hk/product/large-bags/,0,20,0,12
https://zprintpro.com/zh-hk/product/large-red-packets/,0,3,0,20.3
https://zprintpro.com/zh-hk/product/magnetic-closure-gift-box/,0,14,0,8.8
https://zprintpro.com/zh-hk/product/mailer-boxes/,0,98,0,48.7
https://zprintpro.com/zh-hk/product/matte-business-cards/,0,10,0,20.8
https://zprintpro.com/zh-hk/product/mesh-banners/,0,2,0,45
https://zprintpro.com/zh-hk/product/mini-calendars/,0,1,0,35
https://zprintpro.com/zh-hk/product/outdoor-posters/,0,35,0,14
https://zprintpro.com/zh-hk/product/outdoor-vinyl-banners/,0,59,0,59.4
https://zprintpro.com/zh-hk/product/perfect-bound-books/,0,57,0,38.4
https://zprintpro.com/zh-hk/product/photo-frame-calendars/,0,3,0,20.3
https://zprintpro.com/zh-hk/product/postcard-set/,0,3,0,8.3
https://zprintpro.com/zh-hk/product/premium-business-cards/,0,142,0,36.5
https://zprintpro.com/zh-hk/product/premium-greeting-cards/,0,1,0,27
https://zprintpro.com/zh-hk/product/pvc-menus/,0,38,0,15.6
https://zprintpro.com/zh-hk/product/removable-stickers/,0,69,0,14.5
https://zprintpro.com/zh-hk/product/rigid-boxes/,0,4,0,5
https://zprintpro.com/zh-hk/product/roll-up-banners/,0,54,0,55.4
https://zprintpro.com/zh-hk/product/rounded-corner-cards/,0,2,0,49
https://zprintpro.com/zh-hk/product/rounded-corner-greeting-cards/,0,1,0,4
https://zprintpro.com/zh-hk/product/saddle-stitch-booklets/,0,198,0,37.8
https://zprintpro.com/zh-hk/product/security-stickers/,0,16,0,10.1
https://zprintpro.com/zh-hk/product/small-batch-stickers/,0,11,0,16.6
https://zprintpro.com/zh-hk/product/spot-uv-business-cards/,0,10,0,18.5
https://zprintpro.com/zh-hk/product/textbooks/,0,11,0,5.9
https://zprintpro.com/zh-hk/product/thick-business-cards-400g/,0,5,0,13.6
https://zprintpro.com/zh-hk/product/thick-greeting-cards-400g/,0,1,0,2
https://zprintpro.com/zh-hk/product/vehicle-wraps/,0,38,0,56.9
https://zprintpro.com/zh-hk/product/wall-calendars/,0,1,0,39
https://zprintpro.com/zh-hk/quote/?product=gift-bags,0,13,0,10.3
https://zprintpro.com/zh-hk/service-areas/,0,25,0,7.8
